Data from x0_Transmission_15-15-17-294.txt Node
Date: Thu May 02 15:15:17 EDT 2019
User: dh1006
Spectrometer: USB4E01358
Autoset integration time: false
Trigger mode: 4
Integration Time (sec): 8.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
Stray light correction enabled: false
XAxis mode: Wavelengths
Stop averaging: false
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
176.727	303.33
176.966	303.33
177.205	303.33
177.444	233.71
177.683	-45.09
177.922	47.76
178.161	337.04
178.4	-247
178.638	5525
178.877	263.77
179.116	273.68
179.355	3013.64
179.593	-62.15
179.832	-13.61
180.071	114.04
180.309	-288.89
180.548	89.26
180.786	56.7
181.025	-5200
181.263	-44.83
181.502	10.92
181.74	101.64
181.979	43.33
182.217	-548.55
182.456	12.72
182.694	28.8
182.932	21.67
183.17	4.73
183.409	-256.46
183.647	81.69
183.885	-410.53
184.123	270.63
184.361	467.63
184.6	-65.99
184.838	2455.56
185.076	-46.43
185.314	-67.97
185.552	45.35
185.79	-44.38
186.028	60.35
186.266	-49.46
186.503	-76.02
186.741	22.36
186.979	84.71
187.217	-17875
187.455	-109.24
187.693	-67.12
187.93	47.21
188.168	1191.67
188.406	-74.48
188.643	-4.62
188.881	-527.54
189.119	41.14
189.356	-421.3
189.594	28.36
189.831	96.69
190.069	-84.48
190.306	43.47
190.543	9.63
190.781	41.43
191.018	27.48
191.256	532.79
191.493	-152.41
191.73	-59.39
191.967	-417.86
192.205	-120.11
192.442	-67.08
192.679	-9425
192.916	-284.38
193.153	87.97
193.39	-835.71
193.628	362.42
193.865	-92.63
194.102	103.17
194.339	3.75
194.576	75.09
194.813	51.68
195.049	-48.75
195.286	-7.32
195.523	150.2
195.76	-7.6
195.997	-55.91
196.234	-70.65
196.47	-71.65
196.707	-184.33
196.944	-38.33
197.18	58.82
197.417	20.31
197.654	5.94
197.89	-15.29
198.127	-49.55
198.363	328.74
198.6	-10.47
198.836	-23.11
199.073	53.96
199.309	28.69
199.546	-65.88
199.782	-122.64
200.018	-1473.33
200.255	126.69
200.491	-1723.26
200.727	15.2
200.963	-18.76
201.199	-62.15
201.436	314.04
201.672	-77.96
201.908	154.61
202.144	66.18
202.38	-437.89
202.616	53.26
202.852	-42.9
203.088	13.46
203.324	-396.84
203.56	-539.02
203.796	-72.94
204.032	24.85
204.268	297.92
204.503	304.69
204.739	-37.57
204.975	-63.88
205.211	-28.89
205.446	2.68
205.682	-18.41
205.918	-1209.3
206.153	29.09
206.389	216.67
206.625	156.33
206.86	73.86
207.096	-48.75
207.331	-2.11
207.567	-216.67
207.802	44.22
208.037	-28.26
208.273	-13.77
208.508	0
208.744	-95.03
208.979	29.75
209.214	-12025
209.449	-126.71
209.685	-121.38
209.92	22.54
210.155	-49.16
210.39	87.89
210.625	-278.57
210.86	-243.43
211.095	344.12
211.33	19.9
211.565	-529.63
211.8	74.71
212.035	268.6
212.27	39.82
212.505	267.38
212.74	59.39
212.975	1654.55
213.21	-3
213.444	-23.71
213.679	93.27
213.914	-19.85
214.149	-43.87
214.383	20.58
214.618	27.08
214.853	-11.02
215.087	-370.43
215.322	-71.12
215.556	-280.9
215.791	-695.35
216.025	-225.62
216.26	-122.49
216.494	210.81
216.729	-132.41
216.963	14.65
217.197	0
217.432	-3.06
217.666	-348.78
217.9	0
218.135	99.41
218.369	4911.11
218.603	210.18
218.837	-38.98
219.071	126.95
219.306	43.87
219.54	45.14
219.774	110.29
220.008	241.32
220.242	-257.85
220.476	-2141.18
220.71	113.78
220.944	-6
221.178	-681.71
221.411	-215.17
221.645	88.71
221.879	97.01
222.113	-1950
222.347	-14.65
222.58	-61.9
222.814	9.33
223.048	-228.7
223.281	23.88
223.515	540.71
223.749	-186.88
223.982	-51.27
224.216	1222
224.449	213.82
224.683	-118.18
224.916	-457.41
225.15	14.89
225.383	299
225.617	-76.59
225.85	-31.41
226.083	226.09
226.317	80.36
226.55	-71.86
226.783	84.26
227.016	30.3
227.25	1857.14
227.483	533.93
227.716	2.54
227.949	-69.96
228.182	0
228.415	-37.03
228.648	-406.25
228.881	93.81
229.114	7.32
229.347	39.33
229.58	546
229.813	-0
230.046	-39.39
230.279	-6.6
230.512	4.06
230.745	-28.23
230.977	29.34
231.21	71.04
231.443	-75.06
231.675	147.48
231.908	-1605.88
232.141	16.56
232.373	-684.21
232.606	79.59
232.839	-49.6
233.071	40.44
233.304	-211.74
233.536	0
233.769	113.82
234.001	6.22
234.233	-325
234.466	-38.53
234.698	452.45
234.93	-80.69
235.163	15.26
235.395	-695.35
235.627	39.39
235.86	-376.81
236.092	92.39
236.324	19.88
236.556	41.43
236.788	20.88
237.02	21.97
237.252	51.83
237.484	88.14
237.716	-780
237.948	-17.16
238.18	-32.23
238.412	-65.33
238.644	213.28
238.876	-235.63
239.108	-102.85
239.34	-106.56
239.571	-106.43
239.803	-87.8
240.035	79.32
240.267	173.79
240.498	-722.22
240.73	1129.51
240.962	-71.86
241.193	37.55
241.425	44.62
241.656	346.04
241.888	-49.46
242.119	21.77
242.351	-906.98
242.582	98.11
242.814	75.21
243.045	99.31
243.277	-77.61
243.508	245.95
243.739	195.38
243.971	-117.99
244.202	66.29
244.433	-157.8
244.664	38.67
244.896	-69.94
245.127	-1.6
245.358	-1276.79
245.589	-202.89
245.82	299.71
246.051	-78.7
246.282	-12.21
246.513	58.43
246.744	41.71
246.975	-507.32
247.206	-111.55
247.437	-84.23
247.668	-517.59
247.899	-32.16
248.129	16.25
248.36	-36.03
248.591	-64.13
248.822	11.06
249.052	58.21
249.283	-71.54
249.514	34.36
249.744	-24.12
249.975	-69.94
250.206	-64.83
250.436	-31.61
250.667	205.76
250.897	-56.29
251.128	22.13
251.358	702.7
251.589	260
251.819	-21.67
252.049	-93.86
252.28	18.91
252.51	-31.71
252.74	-12.87
252.971	-3250
253.201	-53.22
253.431	-79.55
253.661	67.45
253.891	-195
254.121	1.46
254.352	34.67
254.582	2005.71
254.812	-51.79
255.042	-97.99
255.272	-235.43
255.502	-45.92
255.732	1588.89
255.962	596.72
256.192	-7.21
256.421	-111.55
256.651	-110.76
256.881	-236.89
257.111	48.9
257.341	-51.04
257.57	148.03
257.8	-21.87
258.03	-13.91
258.259	18.08
258.489	38.76
258.719	20.35
258.948	-13.96
259.178	-39.03
259.407	851.33
259.637	27.86
259.866	40.63
260.096	-235.18
260.325	-45.09
260.555	202.1
260.784	2.48
261.013	-1508.93
261.243	4.84
261.472	755.41
261.701	46.22
261.931	-83.71
262.16	173.84
262.389	26.4
262.618	-226.52
262.847	-15.66
263.076	30.3
263.305	-13.65
263.535	-318.87
263.764	10.72
263.993	1.42
264.222	69.37
264.451	128.03
264.679	-8.07
264.908	4.39
265.137	53.83
265.366	86.94
265.595	-87.43
265.824	-3.98
266.053	-7.37
266.281	-300.58
266.51	32.99
266.739	-1.72
266.967	16.58
267.196	14300
267.425	-118.78
267.653	-106.68
267.882	-61.18
268.11	185.71
268.339	-18.31
268.567	-134.91
268.796	-202.1
269.024	-46.43
269.253	-204.72
269.481	12.42
269.709	-33.09
269.938	60.82
270.166	-6.34
270.394	-126.44
270.623	-11.06
270.851	15.2
271.079	-49.55
271.307	69.25
271.535	248.7
271.764	-36.11
271.992	202.84
272.22	-63.76
272.448	-68.42
272.676	133.04
272.904	8.97
273.132	52.85
273.36	12.42
273.588	257.6
273.816	-68.55
274.043	-96.07
274.271	73.16
274.499	-52
274.727	-505.56
274.955	-51.27
275.182	-13.85
275.41	-391.4
275.638	178.34
275.866	1164.58
276.093	125.44
276.321	-306.6
276.548	14.46
276.776	-144.44
277.003	71.54
277.231	1745.71
277.458	-99.13
277.686	-81.25
277.913	-73.12
278.141	22.1
278.368	61.45
278.595	26.1
278.823	-412.2
279.05	-234.66
279.277	-18.41
279.505	-116.55
279.732	-134.66
279.959	1968.57
280.186	12.78
280.413	-14.92
280.641	-37.57
280.868	-73.09
281.095	-196.64
281.322	-1646.67
281.549	-65.26
281.776	-9.45
282.003	1.86
282.23	-112.07
282.457	-34.12
282.683	53.49
282.91	-97.5
283.137	25.78
283.364	2422.73
283.591	-169.33
283.818	-1950
284.044	-1118.6
284.271	63.99
284.498	-81.52
284.724	9.38
284.951	11.8
285.178	4.52
285.404	20.25
285.631	82.49
285.857	-13.54
286.084	-73.58
286.31	-125.27
286.537	-90.07
286.763	39.21
286.99	-45.54
287.216	5633.33
287.442	-336.05
287.669	35.78
287.895	56.52
288.121	299.28
288.347	-49.16
288.574	3.55
288.8	-5.51
289.026	-88.64
289.252	-42.9
289.478	-232.84
289.704	-12.06
289.931	45.1
290.157	7.26
290.383	-2.77
290.609	-4.84
290.835	29.59
291.06	-13.2
291.286	-13.65
291.512	-225.43
291.738	173.73
291.964	9.48
292.19	-185.71
292.416	-167.74
292.641	-111.79
292.867	-12.78
293.093	1411.43
293.319	28.42
293.544	-187.12
293.77	-244.62
293.995	113.82
294.221	15.48
294.447	-12.1
294.672	-98.32
294.898	21.83
295.123	-36.29
295.349	-205.7
295.574	190.24
295.799	-21.02
296.025	23.09
296.25	-60.59
296.476	78
296.701	13.78
296.926	-2.36
297.151	-206.82
297.377	297.14
297.602	-135.76
297.827	18.47
298.052	-219.38
298.277	7.23
298.502	-12.61
298.727	13.65
298.953	-30.19
299.178	31.71
299.403	-39.2
299.628	25.37
299.852	16.39
300.077	-6347.06
300.302	14.89
300.527	-158.38
300.752	-39.66
300.977	247
301.202	618.03
301.426	-136.48
301.651	-95.95
301.876	-433.33
302.101	-196.81
302.325	18.66
302.55	-215.88
302.775	-120.11
302.999	48.77
