Data from x0_Transmission_15-12-16-986.txt Node
Date: Thu May 02 15:12:16 EDT 2019
User: dh1006
Spectrometer: USB4E01358
Autoset integration time: false
Trigger mode: 4
Integration Time (sec): 8.000000E-2
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
Stray light correction enabled: false
XAxis mode: Wavelengths
Stop averaging: false
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
176.727	50
176.966	50
177.205	50
177.444	415.17
177.683	128.9
177.922	23.47
178.161	86.11
178.4	414
178.638	-10350
178.877	-110.14
179.116	987.37
179.355	-1781.82
179.593	26.69
179.832	-130.37
180.071	133.63
180.309	2433.33
180.548	104.93
180.786	169.47
181.025	-2225
181.263	23.1
181.502	71.85
181.74	170.55
181.979	-61.43
182.217	-81.5
182.456	-9.78
182.694	-69.3
182.932	12.86
183.17	76
183.409	-325.85
183.647	21.58
183.885	29.47
184.123	37.92
184.361	120.14
184.6	106.09
184.838	1711.11
185.076	73.21
185.314	-30.72
185.552	11.13
185.79	-30.92
186.028	26.35
186.266	0.54
186.503	-33.63
186.741	-34.64
186.979	77.69
187.217	-13275
187.455	99.16
187.693	39.4
187.93	-13.23
188.168	564.58
188.406	50
188.643	-1.95
188.881	-976.81
189.119	111.71
189.356	-383.33
189.594	116.18
189.831	-62.81
190.069	-140.07
190.306	-15.2
190.543	48.4
190.781	130.28
191.018	-8.13
191.256	977.05
191.493	9.66
191.73	-22.59
191.967	-460.71
192.205	-101.9
192.442	-18.67
192.679	-12625
192.916	-201.87
193.153	204.76
193.39	-808.93
193.628	416.36
193.865	-95.33
194.102	-1.59
194.339	34.05
194.576	-97.83
194.813	28.13
195.049	-120.62
195.286	-65.35
195.523	-35.46
195.76	27.19
195.997	-75.81
196.234	-66.58
196.47	0.52
196.707	11.19
196.944	-69.78
197.18	1.74
197.417	105.86
197.654	-25.03
197.89	32.79
198.127	0.45
198.363	206.9
198.6	52.62
198.836	-68.44
199.073	7
199.309	13.58
199.546	22.18
199.782	-66.51
200.018	-210
200.255	95.8
200.491	-1476.74
200.727	8.19
200.963	110.31
201.199	31.87
201.436	247.19
201.672	-23.09
201.908	-57.28
202.144	12.18
202.38	152.63
202.616	19.74
202.852	13.53
203.088	17.7
203.324	-25.26
203.56	-251.22
203.796	0.66
204.032	-3.53
204.268	1241.67
204.503	182.03
204.739	-6.36
204.975	-12.29
205.211	64.44
205.446	123.71
205.682	7.65
205.918	-55.81
206.153	-56.42
206.389	190.83
206.625	99.37
206.86	76.59
207.096	-128.75
207.331	53.17
207.567	-19.89
207.802	-157.82
208.037	202.61
208.273	27.97
208.508	-262.96
208.744	-64.04
208.979	31.24
209.214	-9700
209.449	-88.45
209.685	-88.94
209.92	-141.62
210.155	0.84
210.39	48.17
210.625	-623.21
210.86	-82.07
211.095	241.18
211.33	-1.4
211.565	-912.96
211.8	-32.18
212.035	-30.58
212.27	52.84
212.505	105.32
212.74	-75.38
212.975	50
213.21	105.54
213.444	103.34
213.679	79.15
213.914	15.27
214.149	-78.15
214.383	21.83
214.618	54.33
214.853	33.47
215.087	-26.88
215.322	-50.76
215.556	-110.05
215.791	-388.37
216.025	-41.32
216.26	-15.2
216.494	822.97
216.729	-190.74
216.963	-65.35
217.197	11.9
217.432	36.98
217.666	34.15
217.9	-9.09
218.135	21.32
218.369	3588.89
218.603	322.46
218.837	11.99
219.071	105.86
219.306	74.25
219.54	126.74
219.774	103.34
220.008	267.96
220.242	-127.27
220.476	700
220.71	65.74
220.944	111.55
221.178	-108.54
221.411	-133.79
221.645	-43.83
221.879	71.34
222.113	-946.67
222.347	128.73
222.58	-117.89
222.814	-44.86
223.048	-202.78
223.281	-23.36
223.515	665.49
223.749	90.62
223.982	4.23
224.216	1324
224.449	332.24
224.683	-88.94
224.916	-563.89
225.15	10.31
225.383	102
225.617	10.67
225.85	22.95
226.083	208.26
226.317	-2
226.55	-38.19
226.783	471.3
227.016	19.7
227.25	31.43
227.483	-669.64
227.716	-50.49
227.949	-66.59
228.182	91.14
228.415	17.09
228.648	-210
228.881	-37.11
229.114	-83.66
229.347	56.21
229.58	115
229.813	94.03
230.046	-142.05
230.279	-19.29
230.512	44.93
230.745	-17.6
230.977	59.03
231.21	14.48
231.443	-11.55
231.675	104.62
231.908	241.18
232.141	68.63
232.373	-134.74
232.606	-104.76
232.839	13.45
233.071	-195.56
233.304	-255.3
233.536	-394.74
233.769	268.66
234.001	68.66
234.233	-82.41
234.466	-1.72
234.698	273.04
234.93	-174.14
235.163	79.26
235.395	-569.77
235.627	-9.09
235.86	-411.59
236.092	43.4
236.324	14.22
236.556	14.73
236.788	42.17
237.02	29.86
237.252	54.32
237.484	94.07
237.716	-730
237.948	90.76
238.18	-9.09
238.412	53.27
238.644	364.84
238.876	-15
239.108	-85.76
239.34	209.84
239.571	-124.85
239.803	6.1
240.035	193.22
240.267	158.19
240.498	2722.22
240.73	1019.67
240.962	-129.65
241.193	-107.22
241.425	46.96
241.656	-225.9
241.888	46.47
242.119	-7.54
242.351	-600
242.582	-54.25
242.814	98.35
243.045	-13.19
243.277	-124.63
243.508	190.54
243.739	-231.79
243.971	23.09
244.202	61.05
244.433	-43.93
244.664	18.7
244.896	-36.39
245.127	29.14
245.358	212.5
245.589	113.87
245.82	209.22
246.051	0.45
246.282	10.74
246.513	93.82
246.744	-5.61
246.975	18.29
247.206	22.11
247.437	-105.63
247.668	37.96
247.899	-61.24
248.129	9.38
248.36	-65.59
248.591	-2.47
248.822	44.47
